"nom de l'enseigne";"date de l'export";"code de l'article";"libellé de l'article";"référence de la marque";"code EAN";"nom de la marque";"prix net HT du client dans l'agence";"prix public HT";"total ecocontribution HT";"disponibilité";"unité de vente (par m², ...)";"libellé unité de vente (par m², ...)";"conditionnement (par m², ...)";"libellé conditionnement (par m², ...)";"code nomenclature niv. 1";"libellé nomenclature niv. 1";"code nomenclature niv. 2";"libellé nomenclature niv. 2";"code nomenclature niv. 3";"libellé nomenclature niv. 3";"code nomenclature niv. 4";"libellé nomenclature niv. 4";"code nomenclature niv. 5";"libellé nomenclature niv. 5"
"dispano";"20211005";"7833531";"Contreplaqué tout okoumé Allin Marine âme okoume faces okoume choix II/III collage CL3 certif CTB-X  construction navale 250x122cm 15mm";"PAN0499";"";"SAS ALLIN";"34.32";"42.86";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734690";"Contreplaqué Twin Okoumé Startplak âme peuplier faces Okoumé II/III collage CL1 usage intér. mileu sec 310x153cm 15mm";"12S.3J";"";"JOUBERT PLYWOOD";"22.15";"27.65";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734645";"Contreplaqué Okouplak standard tout Okoumé qualité II/III intérieur collage CL1 250x122cm 25mm";"11K.3B";"";"JOUBERT PLYWOOD";"43.73";"54.59";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3769680";"Contreplaqué tout Okoumé Tebomarine âme Okoumé constituée de 13 plis faces Okoumé II/III collage classe 3 certifié CTBX pour usage dans la construction navale format 310x153cm format 30mm";"0431015330002";"";"THEBAULT JEAN";"103.38";"129.06";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6123434";"Contreplaqué Twin Okoumé Tebotwin âme Peuplier faces Okoumé II/III collage CL1 usage intér. en milieu sec 310x153cm 18mm";"0131015318014";"";"THEBAULT JEAN";"28.29";"35.32";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1893650";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL1 usage intér. en milieu sec 310x153cm 18mm";"0131015318001";"";"THEBAULT JEAN";"26.44";"33.04";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3769678";"Contreplaqué tout Okoumé Tebomarine âme Okoumé constituée de 11 plis faces Okoumé II/III collage CL3 certif CTBX usage dans la construction naval 310x153cm 22mm";"0431015322002";"";"THEBAULT JEAN";"61.23";"76.43";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6406204";"Contreplaqué Twin Okoumé Tradition Navy âme Peuplier faces Okoumé II/III collage CL3 certif CTB-X usage ext. et milieu humide 250x122cm 25mm";"241806030100137";"";"GARNICA";"34.64";"43.24";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3053703";"Contreplaqué tout Okoumé Tebogarant âme Okoumé faces Okoumé II/II collage classe 3 certifié CTBX pour la fabrication de volets format 310x153cm format 22mm";"0431015322001";"";"THEBAULT JEAN";"74.46";"92.95";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734639";"Contreplaqué Okouplak standard tout Okoumé qualité II/III intérieur collage CL1 310x153cm 25mm";"11K.3J";"";"JOUBERT PLYWOOD";"50.25";"62.75";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734670";"Contreplaqué Okouplex standard tout Okoumé qualité II/III extérieur collage CL3 CTBX 250x122cm 30mm";"413B";"";"JOUBERT PLYWOOD";"59.64";"74.46";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1893594";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL1 usage intér. en milieu sec 310x153cm 8mm";"0131015308001";"";"THEBAULT JEAN";"16.55";"20.65";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6406212";"Contreplaqué Twin Okoumé Tradition Navy âme Peuplier faces Okoumé II/III collage CL3 certif CTB-X usage ext. et milieu humide 310x153cm 10 mm";"241806030100123";"";"GARNICA";"15.14";"18.9";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734698";"Contreplaqué Twin Okoumé Startplex âme peuplier faces Okoumé II/III collage CL3 certif NF ext. CTBX usage ext. et locaux humides 250x122cm 22mm";"42T.3B";"";"JOUBERT PLYWOOD";"33.79";"39.95";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734677";"Contreplaqué Twin Okoumé Startplex âme peuplier faces Okoumé II/III collage CL3 certif NF ext. CTBX usage ext. et locaux humides 310x153cm 10mm";"42T.3J";"";"JOUBERT PLYWOOD";"16.48";"19.47";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734656";"Contreplaqué Okouplex standard tout Okoumé qualité II/III extérieur collage CL3 CTBX 250x122cm 22mm";"413B";"";"JOUBERT PLYWOOD";"39.73";"49.61";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1894163";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL3 certif CTBX usage ext. et milieu humide 250X122cm 10mm";"0225012210001";"";"THEBAULT JEAN";"17.91";"21.17";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1893584";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL1 usage intér. en milieu sec 250X122cm 25mm";"0125012225001";"";"THEBAULT JEAN";"43.28";"54.04";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734682";"Contreplaqué Twin Okoumé Startplak âme peuplier faces Okoumé II/III collage CL1 usage intér. mileu sec 250x122cm 8mm";"12S.3B";"";"JOUBERT PLYWOOD";"14.49";"18.1";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3053691";"Contreplaqué tout Okoumé Tebogarant âme Okoumé faces Okoumé II/II collage classe 3 certifié CTBX pour la fabrication de volets format 250x122cm format 22mm";"0425012222001";"";"THEBAULT JEAN";"64.19";"80.14";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734685";"Contreplaqué Twin Okoumé Startplak âme peuplier faces Okoumé II/III collage CL1 usage intér. mileu sec 250x122cm 18mm";"12S.3B";"";"JOUBERT PLYWOOD";"25.78";"30.48";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7833529";"Contreplaqué tout okoumé Allin Marine âme okoume faces okoume choix II/III collage CL3 certif CTB-X  construction navale 250x122cm 10mm";"PAN0497";"";"SAS ALLIN";"20.81";"25.97";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1893572";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL1 usage intér. en milieu sec 250X122cm 4mm";"0125012204001";"";"THEBAULT JEAN";"9.93";"12.39";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1893631";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL1 usage intér. en milieu sec 310X153cm 15mm";"0131015315001";"";"THEBAULT JEAN";"22.35";"27.91";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3769675";"Contreplaqué tout Okoumé Tebomarine âme Okoumé constituée de 7 plis faces Okoumé II/III collage CL3 certif CTBX usage dans la construction naval 310x153cm 12mm";"0431015312002";"";"THEBAULT JEAN";"35.59";"44.43";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734678";"Contreplaqué Twin Okoumé Startplex âme peuplier faces Okoumé II/III collage CL3 certif NF ext. CTBX usage ext. et locaux humides 310x153cm 15mm";"42T.3J";"";"JOUBERT PLYWOOD";"24.73";"29.23";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734679";"Contreplaqué Twin Okoumé Startplex âme peuplier faces Okoumé II/III collage CL3 certif NF ext. CTBX usage ext. et locaux humides 310x153cm 18mm";"42T.3J";"";"JOUBERT PLYWOOD";"29.30";"34.65";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1894182";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL3 certif CTBX usage ext. et milieu humide 250X122cm 15mm";"0225012215001";"";"THEBAULT JEAN";"24.85";"29.37";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6406216";"Contreplaqué Twin Okoumé Tradition Navy âme Peuplier faces Okoumé II/III collage CL3 certif CTB-X usage ext. et milieu humide 310x153cm 22 mm";"241806030100125";"";"GARNICA";"33.12";"41.35";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734634";"Contreplaqué Okouplak standard tout Okoumé qualité II/III intérieur collage CL1 310x153cm 12mm";"11K.3J";"";"JOUBERT PLYWOOD";"24.84";"31.0";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7833543";"Contreplaqué tout okoumé Allin Marine âme okoume faces okoume choix II/III collage CL3 certif CTB-X  construction navale 310x153cm 22mm";"PAN1771";"";"SAS ALLIN";"57.94";"72.33";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6406179";"Contreplaqué Twin Okoumé Tradition âme Peuplier faces Okoumé II/III collage CL1 usage intér. milieu sec 250x122cm 30mm";"241806010100041";"";"GARNICA";"42.21";"52.69";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6406218";"Contreplaqué Twin Okoumé Tradition Navy âme Peuplier faces Okoumé II/III collage CL3 certif CTB-X usage ext. et milieu humide 310x153cm 30mm";"241806030100142";"";"GARNICA";"55.35";"69.1";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6406175";"Contreplaqué Twin Okoumé Tradition âme Peuplier faces Okoumé II/III collage CL1 usage intér. milieu sec 250x122cm 15 mm";"241806010100028";"";"GARNICA";"17.67";"22.06";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6406170";"Contreplaqué Twin Okoumé Tradition âme Peuplier faces Okoumé II/III collage CL1 usage intér. milieu sec 250x122cm 5 mm";"241806010100025";"";"GARNICA";"8.43";"10.53";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734683";"Contreplaqué Twin Okoumé Startplak âme peuplier faces Okoumé II/III collage CL1 usage intér. mileu sec 250x122cm 10mm";"12S.3B";"";"JOUBERT PLYWOOD";"15.11";"18.87";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7135411";"Contreplaqué Twin Okoumé Startplak âme peuplier faces Okoumé II/III collage CL1 usage intér. mileu sec 250x122cm 25mm";"12S3B 25 P";"";"JOUBERT PLYWOOD";"37.84";"47.25";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1893579";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL1 usage intér. en milieu sec 250X122cm 15 mm";"0125012215001";"";"THEBAULT JEAN";"21.85";"27.28";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7833540";"Contreplaqué tout okoumé Allin Marine âme okoume faces okoume choix II/III collage CL3 certif CTB-X  construction navale 310x153cm 12mm";"PAN0502";"";"SAS ALLIN";"28.23";"35.25";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734667";"Contreplaqué Okouplex standard tout Okoumé qualité II/III extérieur collage CL3 CTBX 250x122cm 15mm";"413B";"";"JOUBERT PLYWOOD";"26.56";"33.16";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6406196";"Contreplaqué Twin Okoumé Tradition Navy âme Peuplier faces Okoumé II/III collage CL3 certif CTB-X usage ext. et milieu humide 250x122cm 5 mm";"241806030100144";"3306940734638";"GARNICA";"9.34";"11.66";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1893580";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL1 usage intér. en milieu sec 250X122cm 18 mm";"0125012218001";"";"THEBAULT JEAN";"26.00";"32.45";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1894386";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL3 certif CTBX usage ext. et milieu humide 250X122cm 30mm";"0225012230001";"";"THEBAULT JEAN";"58.13";"72.58";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734638";"Contreplaqué Okouplak standard tout Okoumé qualité II/III intérieur collage CL1 310x153cm 22mm";"11K.3J";"";"JOUBERT PLYWOOD";"43.32";"54.09";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7135412";"Contreplaqué Twin Okoumé Startplak âme peuplier faces Okoumé II/III collage CL1 usage intér. mileu sec 250x122cm 30mm";"12S3B 30 P";"";"JOUBERT PLYWOOD";"45.58";"56.9";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3769673";"Contreplaqué tout Okoumé Tebomarine âme Okoumé constituée de 3 plis faces Okoumé II/III collage classe 3 certifié CTBX pour usage dans la construction navale format 310x153cm format 6mm";"0431015306002";"";"THEBAULT JEAN";"24.09";"30.07";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734668";"Contreplaqué Okouplex standard tout Okoumé qualité II/III extérieur collage CL3 CTBX 250x122cm 18mm";"413B";"";"JOUBERT PLYWOOD";"36.87";"46.03";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3815268";"Contreplaqué tout Okoumé Tebomarine âme Okoumé constituée de 7 plis faces Okoumé II/III collage CL3 certif CTBX usage dans la construction naval 250X122cm 12mm";"0425012212002";"";"THEBAULT JEAN";"37.19";"46.43";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6406203";"Contreplaqué Twin Okoumé Tradition Navy âme Peuplier faces Okoumé II/III collage CL3 certif CTB-X usage ext. et milieu humide 250x122cm 22 mm";"241806030100122";"3306940734676";"GARNICA";"30.62";"38.23";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1893576";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL1 usage intér. en milieu sec 250X122cm 8mm";"0125012208001";"";"THEBAULT JEAN";"14.25";"17.8";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3196664";"Contreplaqué tout Okoumé Tebogarant âme Okoumé faces Okoumé II/II collage classe 3 certifié CTBX pour la fabrication de volets format 250x153cm format 30mm";"425012230001";"";"THEBAULT JEAN";"96.26";"120.17";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1894238";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL3 certif CTBX usage ext. et milieu humide 250X122cm 22mm";"0225012222001";"";"THEBAULT JEAN";"39.95";"47.23";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1893596";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL1 usage intér. en milieu sec 310x153cm 12mm";"0131015312001";"";"THEBAULT JEAN";"22.88";"28.57";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734626";"Contreplaqué Okouplak standard tout Okoumé qualité II/III intérieur collage CL1 250x122cm 5mm";"11K3B 5 F";"";"JOUBERT PLYWOOD";"10.34";"12.93";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1894186";"Contreplaqué tout Okoumé Teboply âme Okoumé faces Okoumé II/III collage CL3 certif CTBX usage ext. et milieu humide 250X122cm 18mm";"0225012218001";"225012218001";"THEBAULT JEAN";"28.29";"33.44";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3734695";"Contreplaqué Twin Okoumé Startplex âme peuplier faces Okoumé II/III collage CL3 certif NF ext. CTBX usage ext. et locaux humides 250x122cm 10mm";"42T.3B";"";"JOUBERT PLYWOOD";"16.01";"18.95";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
